id,target
36189,white
36190,white
36191,white
36192,black
36193,white
36194,black
36195,white
36196,white
36197,black
36198,white
36199,black
36200,white
36201,black
36202,white
36203,black
36204,white
36205,black
36206,white
36207,black
36208,black
36209,white
36210,black
36211,white
36212,black
36213,white
36214,black
36215,black
36216,black
36217,white
36218,black
36219,white
36220,black
36221,black
36222,black
36223,black
36224,black
36225,black
36226,black
36227,black
36228,white
36229,white
36230,white
36231,white
36232,white
36233,black
36234,white
36235,white
36236,white
36237,white
36238,white
36239,black
36240,white
36241,black
36242,white
36243,white
36244,white
36245,white
36246,black
36247,white
36248,black
36249,white
36250,black
36251,white
36252,black
36253,black
36254,white
36255,black
36256,black
36257,black
36258,white
36259,black
36260,white
36261,black
36262,white
36263,black
36264,white
36265,black
36266,white
36267,black
36268,white
36269,black
36270,black
36271,black
36272,white
36273,white
36274,black
36275,black
36276,white
36277,white
36278,white
36279,white
36280,white
36281,white
36282,white
36283,white
36284,white
36285,white
36286,white
36287,white
36288,black
36289,white
36290,white
36291,white
36292,white
36293,white
36294,white
36295,black
36296,white
36297,black
36298,white
36299,white
36300,white
36301,white
36302,white
36303,white
36304,black
36305,white
36306,white
36307,white
36308,black
36309,white
36310,black
36311,white
36312,black
36313,white
36314,black
36315,white
36316,black
36317,white
36318,black
36319,white
36320,black
36321,black
36322,white
36323,black
36324,white
36325,white
36326,white
36327,white
36328,white
36329,white
36330,white
36331,white
36332,white
36333,white
36334,white
36335,white
36336,white
36337,white
36338,white
36339,white
36340,white
36341,white
36342,white
36343,white
36344,white
36345,white
36346,black
36347,white
36348,black
36349,white
36350,white
36351,white
36352,white
36353,white
36354,white
36355,white
36356,white
36357,black
36358,white
36359,black
36360,white
36361,white
36362,white
36363,black
36364,white
36365,black
36366,black
36367,black
36368,white
36369,white
36370,black
36371,black
36372,white
36373,white
36374,white
36375,white
36376,white
36377,white
36378,white
36379,white
36380,white
36381,white
36382,white
36383,white
36384,white
36385,white
36386,white
36387,white
36388,white
36389,white
36390,white
36391,white
36392,white
36393,black
36394,white
36395,black
36396,white
36397,black
36398,white
36399,black
36400,white
36401,white
36402,white
36403,white
36404,white
36405,white
36406,white
36407,black
36408,black
36409,white
36410,white
36411,white
36412,black
36413,black
36414,black
36415,black
36416,black
36417,black
36418,black
36419,black
36420,white
36421,white
36422,white
36423,white
36424,white
36425,white
36426,white
36427,white
36428,white
36429,white
36430,white
36431,white
36432,white
36433,black
36434,white
36435,white
36436,white
36437,white
36438,white
36439,black
36440,white
36441,white
36442,black
36443,white
36444,black
36445,white
36446,black
36447,white
36448,black
36449,black
36450,white
36451,white
36452,white
36453,black
36454,black
36455,black
36456,black
36457,black
36458,black
36459,black
36460,black
36461,black
36462,black
36463,black
36464,black
36465,black
36466,black
36467,black
36468,white
36469,white
36470,white
36471,white
36472,white
36473,white
36474,white
36475,white
36476,white
36477,white
36478,white
36479,white
36480,white
36481,white
36482,white
36483,white
36484,white
36485,white
36486,white
36487,white
36488,black
36489,white
36490,white
36491,black
36492,white
36493,black
36494,white
36495,black
36496,white
36497,white
36498,white
36499,white
36500,white
36501,white
36502,white
36503,black
36504,black
36505,white
36506,white
36507,white
36508,black
36509,black
36510,black
36511,black
36512,black
36513,black
36514,black
36515,black
36516,white
36517,white
36518,white
36519,white
36520,white
36521,white
36522,white
36523,white
36524,white
36525,white
36526,white
36527,white
36528,white
36529,white
36530,white
36531,white
36532,white
36533,white
36534,white
36535,white
36536,white
36537,white
36538,white
36539,white
36540,black
36541,white
36542,black
36543,white
36544,black
36545,white
36546,white
36547,white
36548,white
36549,white
36550,black
36551,white
36552,black
36553,white
36554,black
36555,white
36556,black
36557,white
36558,black
36559,black
36560,black
36561,black
36562,black
36563,black
36564,white
36565,white
36566,white
36567,white
36568,white
36569,white
36570,white
36571,white
36572,white
36573,white
36574,white
36575,white
36576,white
36577,black
36578,white
36579,white
36580,white
36581,white
36582,white
36583,black
36584,black
36585,white
36586,black
36587,white
36588,white
36589,black
36590,white
36591,black
36592,white
36593,black
36594,white
36595,black
36596,white
36597,black
36598,white
36599,black
36600,black
36601,black
36602,white
36603,black
36604,black
36605,black
36606,black
36607,black
36608,black
36609,black
36610,black
36611,black
36612,white
36613,white
36614,white
36615,white
36616,white
36617,white
36618,white
36619,white
36620,white
36621,white
36622,white
36623,white
36624,white
36625,white
36626,white
36627,white
36628,white
36629,white
36630,white
36631,white
36632,white
36633,white
36634,white
36635,black
36636,white
36637,white
36638,black
36639,white
36640,black
36641,white
36642,white
36643,white
36644,white
36645,white
36646,black
36647,white
36648,black
36649,white
36650,black
36651,white
36652,black
36653,white
36654,black
36655,black
36656,black
36657,black
36658,black
36659,black
36660,white
36661,white
36662,white
36663,white
36664,white
36665,white
36666,white
36667,white
36668,white
36669,white
36670,white
36671,white
36672,white
36673,black
36674,white
36675,white
36676,white
36677,white
36678,white
36679,black
36680,white
36681,white
36682,white
36683,white
36684,white
36685,white
36686,white
36687,black
36688,white
36689,black
36690,white
36691,black
36692,white
36693,black
36694,white
36695,black
36696,white
36697,black
36698,white
36699,black
36700,white
36701,black
36702,black
36703,black
36704,white
36705,white
36706,black
36707,black
36708,white
36709,white
36710,white
36711,white
36712,white
36713,white
36714,black
36715,white
36716,white
36717,white
36718,white
36719,white
36720,black
36721,black
36722,black
36723,white
36724,white
36725,white
36726,black
36727,black
36728,black
36729,white
36730,black
36731,black
36732,white
36733,black
36734,white
36735,white
36736,black
36737,white
36738,black
36739,white
36740,black
36741,white
36742,black
36743,black
36744,black
36745,white
36746,black
36747,white
36748,black
36749,black
36750,black
36751,black
36752,black
36753,black
36754,black
36755,black
36756,white
36757,white
36758,white
36759,white
36760,white
36761,white
36762,white
36763,white
36764,white
36765,white
36766,white
36767,white
36768,white
36769,black
36770,white
36771,white
36772,white
36773,white
36774,white
36775,black
36776,white
36777,white
36778,white
36779,white
36780,white
36781,white
36782,black
36783,white
36784,white
36785,black
36786,white
36787,black
36788,white
36789,black
36790,white
36791,black
36792,white
36793,black
36794,white
36795,black
36796,white
36797,black
36798,black
36799,black
36800,white
36801,white
36802,black
36803,black
36804,white
36805,white
36806,white
36807,white
36808,white
36809,white
36810,white
36811,white
36812,white
36813,white
36814,white
36815,white
36816,white
36817,white
36818,white
36819,white
36820,white
36821,white
36822,white
36823,white
36824,white
36825,white
36826,white
36827,white
36828,white
36829,white
36830,white
36831,white
36832,white
36833,white
36834,white
36835,white
36836,white
36837,white
36838,black
36839,white
36840,black
36841,white
36842,black
36843,white
36844,black
36845,white
36846,black
36847,white
36848,black
36849,black
36850,white
36851,black
36852,white
36853,white
36854,white
36855,white
36856,white
36857,white
36858,white
36859,white
36860,white
36861,white
36862,white
36863,white
36864,white
36865,black
36866,white
36867,white
36868,white
36869,white
36870,white
36871,black
36872,white
36873,white
36874,white
36875,black
36876,white
36877,black
36878,black
36879,white
36880,black
36881,white
36882,white
36883,black
36884,white
36885,black
36886,black
36887,black
36888,white
36889,black
36890,white
36891,black
36892,white
36893,black
36894,white
36895,black
36896,white
36897,white
36898,black
36899,black
36900,white
36901,white
36902,white
36903,white
36904,white
36905,white
36906,black
36907,white
36908,white
36909,white
36910,white
36911,white
36912,black
36913,black
36914,black
36915,white
36916,white
36917,white
36918,black
36919,black
36920,black
36921,white
36922,black
36923,black
36924,black
36925,black
36926,black
36927,black
36928,black
36929,black
36930,white
36931,white
36932,black
36933,black
36934,black
36935,white
36936,black
36937,white
36938,black
36939,white
36940,black
36941,black
36942,black
36943,white
36944,black
36945,black
36946,black
36947,black
36948,black
36949,white
36950,white
36951,white
36952,white
36953,black
36954,black
36955,black
36956,white
36957,white
36958,white
36959,black
36960,black
36961,black
36962,black
36963,black
36964,white
36965,black
36966,black
36967,black
36968,black
36969,black
36970,black
36971,black
36972,black
36973,black
36974,black
36975,white
36976,black
36977,black
36978,black
36979,white
36980,white
36981,black
36982,black
36983,black
36984,white
36985,black
36986,white
36987,black
36988,white
36989,black
36990,black
36991,black
36992,white
36993,white
36994,black
36995,black
36996,white
36997,white
36998,white
36999,white
37000,white
37001,white
37002,black
37003,white
37004,white
37005,white
37006,white
37007,white
37008,black
37009,black
37010,black
37011,white
37012,white
37013,white
37014,black
37015,black
37016,black
37017,white
37018,black
37019,black
37020,black
37021,black
37022,black
37023,black
37024,black
37025,black
37026,black
37027,black
37028,white
37029,white
37030,black
37031,black
37032,black
37033,white
37034,black
37035,white
37036,black
37037,white
37038,black
37039,black
37040,black
37041,black
37042,white
37043,black
37044,white
37045,white
37046,white
37047,white
37048,white
37049,white
37050,white
37051,white
37052,white
37053,white
37054,white
37055,white
37056,white
37057,black
37058,white
37059,white
37060,white
37061,white
37062,white
37063,black
37064,white
37065,white
37066,white
37067,black
37068,white
37069,black
37070,black
37071,white
37072,black
37073,black
37074,black
37075,white
37076,black
37077,white
37078,white
37079,black
37080,white
37081,black
37082,white
37083,black
37084,white
37085,black
37086,black
37087,black
37088,white
37089,white
37090,black
37091,white
37092,white
37093,white
37094,white
37095,white
37096,white
37097,white
37098,white
37099,white
37100,white
37101,white
37102,white
37103,white
37104,white
37105,white
37106,white
37107,white
37108,white
37109,white
37110,white
37111,white
37112,white
37113,white
37114,white
37115,white
37116,white
37117,white
37118,white
37119,white
37120,white
37121,black
37122,white
37123,white
37124,white
37125,white
37126,white
37127,white
37128,black
37129,white
37130,black
37131,white
37132,black
37133,white
37134,black
37135,white
37136,black
37137,black
37138,white
37139,black
37140,white
37141,white
37142,white
37143,white
37144,white
37145,white
37146,white
37147,white
37148,white
37149,white
37150,white
37151,white
37152,white
37153,black
37154,white
37155,white
37156,white
37157,white
37158,white
37159,black
37160,white
37161,white
37162,white
37163,black
37164,white
37165,black
37166,black
37167,white
37168,black
37169,white
37170,black
37171,white
37172,black
37173,white
37174,black
37175,black
37176,white
37177,black
37178,white
37179,black
37180,white
37181,black
37182,white
37183,black
37184,white
37185,white
37186,black
37187,black
37188,white
37189,white
37190,white
37191,white
37192,white
37193,white
37194,black
37195,white
37196,white
37197,white
37198,white
37199,white
37200,black
37201,black
37202,black
37203,white
37204,white
37205,white
37206,black
37207,black
37208,black
37209,white
37210,black
37211,black
37212,black
37213,black
37214,black
37215,black
37216,black
37217,black
37218,white
37219,black
37220,white
37221,black
37222,black
37223,black
37224,white
37225,white
37226,black
37227,white
37228,black
37229,black
37230,black
37231,white
37232,black
37233,black
37234,black
37235,black
37236,black
37237,white
37238,white
37239,white
37240,white
37241,black
37242,black
37243,black
37244,white
37245,white
37246,white
37247,black
37248,black
37249,black
37250,black
37251,black
37252,white
37253,black
37254,black
37255,black
37256,black
37257,black
37258,black
37259,black
37260,black
37261,black
37262,black
37263,black
37264,black
37265,black
37266,black
37267,white
37268,black
37269,black
37270,black
37271,black
37272,black
37273,white
37274,white
37275,black
37276,black
37277,black
37278,black
37279,black
37280,white
37281,black
37282,black
37283,black
37284,black
37285,black
37286,white
37287,white
37288,black
37289,black
37290,black
37291,black
37292,black
37293,white
37294,black
37295,black
37296,black
37297,black
37298,black
37299,black
37300,black
37301,black
37302,black
37303,black
37304,black
37305,black
37306,black
37307,black
37308,black
37309,black
37310,black
37311,black
37312,black
37313,black
37314,black
37315,black
37316,white
37317,black
37318,black
37319,black
37320,black
37321,black
37322,white
37323,white
37324,black
37325,black
37326,black
37327,black
37328,black
37329,black
37330,black
37331,black
37332,black
37333,white
37334,white
37335,white
37336,white
37337,black
37338,black
37339,black
37340,white
37341,white
37342,white
37343,black
37344,black
37345,black
37346,black
37347,black
37348,white
37349,black
37350,black
37351,black
37352,black
37353,black
37354,black
37355,black
37356,black
37357,black
37358,black
37359,black
37360,black
37361,black
37362,black
37363,black
37364,black
37365,white
37366,black
37367,black
37368,black
37369,black
37370,black
37371,white
37372,white
37373,black
37374,black
37375,black
37376,black
37377,white
37378,black
37379,black
37380,white
37381,white
37382,white
37383,white
37384,white
37385,white
37386,black
37387,white
37388,white
37389,white
37390,white
37391,white
37392,black
37393,black
37394,black
37395,white
37396,white
37397,white
37398,black
37399,black
37400,black
37401,white
37402,black
37403,black
37404,black
37405,black
37406,black
37407,black
37408,black
37409,black
37410,black
37411,black
37412,white
37413,black
37414,white
37415,black
37416,black
37417,black
37418,white
37419,black
37420,white
37421,white
37422,black
37423,black
37424,black
37425,black
37426,white
37427,black
37428,white
37429,white
37430,white
37431,white
37432,white
37433,white
37434,white
37435,white
37436,white
37437,white
37438,white
37439,white
37440,white
37441,black
37442,white
37443,white
37444,white
37445,white
37446,white
37447,black
37448,white
37449,white
37450,white
37451,black
37452,white
37453,black
37454,black
37455,white
37456,black
37457,black
37458,black
37459,white
37460,black
37461,white
37462,black
37463,white
37464,black
37465,white
37466,black
37467,white
37468,black
37469,white
37470,black
37471,black
37472,white
37473,white
37474,black
37475,white
37476,white
37477,white
37478,white
37479,white
37480,white
37481,white
37482,black
37483,white
37484,white
37485,white
37486,white
37487,white
37488,black
37489,black
37490,black
37491,white
37492,white
37493,white
37494,black
37495,black
37496,black
37497,white
37498,black
37499,black
37500,black
37501,black
37502,black
37503,black
37504,black
37505,black
37506,white
37507,black
37508,white
37509,black
37510,black
37511,black
37512,white
37513,black
37514,white
37515,black
37516,white
37517,black
37518,black
37519,white
37520,black
37521,black
37522,black
37523,black
37524,black
37525,white
37526,white
37527,white
37528,white
37529,black
37530,black
37531,black
37532,white
37533,white
37534,white
37535,black
37536,black
37537,black
37538,black
37539,black
37540,white
37541,black
37542,black
37543,black
37544,black
37545,black
37546,black
37547,black
37548,black
37549,black
37550,black
37551,black
37552,black
37553,black
37554,black
37555,white
37556,black
37557,black
37558,black
37559,black
37560,black
37561,white
37562,black
37563,white
37564,black
37565,black
37566,black
37567,white
37568,white
37569,black
37570,black
37571,black
37572,black
37573,black
37574,white
37575,white
37576,black
37577,black
37578,black
37579,black
37580,black
37581,white
37582,black
37583,black
37584,black
37585,black
37586,black
37587,black
37588,black
37589,black
37590,black
37591,black
37592,black
37593,black
37594,black
37595,black
37596,black
37597,black
37598,black
37599,black
37600,black
37601,black
37602,black
37603,black
37604,black
37605,black
37606,black
37607,black
37608,black
37609,black
37610,white
37611,black
37612,black
37613,black
37614,black
37615,black
37616,white
37617,black
37618,black
37619,black
37620,black
37621,black
37622,white
37623,white
37624,black
37625,black
37626,black
37627,black
37628,black
37629,white
37630,black
37631,black
37632,black
37633,black
37634,black
37635,black
37636,black
37637,black
37638,black
37639,black
37640,black
37641,black
37642,black
37643,black
37644,black
37645,black
37646,black
37647,black
37648,black
37649,black
37650,black
37651,black
37652,black
37653,black
37654,black
37655,black
37656,black
37657,black
37658,black
37659,black
37660,white
37661,black
37662,black
37663,black
37664,black
37665,black
37666,white
37667,black
37668,black
37669,white
37670,white
37671,white
37672,white
37673,black
37674,black
37675,black
37676,white
37677,white
37678,white
37679,black
37680,black
37681,black
37682,black
37683,black
37684,white
37685,black
37686,black
37687,black
37688,black
37689,black
37690,black
37691,black
37692,black
37693,black
37694,black
37695,black
37696,black
37697,black
37698,black
37699,black
37700,black
37701,white
37702,black
37703,black
37704,black
37705,black
37706,black
37707,white
37708,black
37709,white
37710,black
37711,black
37712,black
37713,black
37714,white
37715,white
37716,white
37717,white
37718,white
37719,white
37720,white
37721,white
37722,black
37723,white
37724,white
37725,white
37726,white
37727,white
37728,black
37729,black
37730,black
37731,white
37732,white
37733,white
37734,black
37735,black
37736,black
37737,white
37738,black
37739,black
37740,black
37741,black
37742,black
37743,black
37744,black
37745,black
37746,black
37747,black
37748,white
37749,black
37750,white
37751,black
37752,black
37753,black
37754,white
37755,black
37756,white
37757,black
37758,white
37759,black
37760,black
37761,black
37762,black
37763,white
37764,white
37765,white
37766,white
37767,white
37768,white
37769,white
37770,white
37771,white
37772,white
37773,white
37774,white
37775,white
37776,draw
37777,white
37778,white
37779,white
37780,white
37781,white
37782,white
37783,white
37784,white
37785,white
37786,draw
37787,white
37788,draw
37789,draw
37790,white
37791,draw
37792,draw
37793,draw
37794,white
37795,white
37796,white
37797,white
37798,white
37799,draw
37800,draw
37801,draw
37802,white
37803,white
37804,white
37805,draw
37806,draw
37807,draw
37808,draw
37809,white
37810,draw
37811,draw
37812,draw
37813,white
37814,white
37815,white
37816,white
37817,draw
37818,white
37819,white
37820,white
37821,white
37822,white
37823,white
37824,draw
37825,draw
37826,white
37827,white
37828,white
37829,white
37830,white
37831,draw
37832,white
37833,draw
37834,draw
37835,draw
37836,draw
37837,draw
37838,draw
37839,draw
37840,draw
37841,draw
37842,draw
37843,white
37844,white
37845,white
37846,draw
37847,draw
37848,draw
37849,draw
37850,draw
37851,white
37852,draw
37853,draw
37854,draw
37855,draw
37856,draw
37857,draw
37858,draw
37859,draw
37860,draw
37861,draw
37862,white
37863,white
37864,white
37865,draw
37866,draw
37867,white
37868,white
37869,white
37870,white
37871,white
37872,draw
37873,draw
37874,draw
37875,white
37876,white
37877,white
37878,draw
37879,draw
37880,draw
37881,draw
37882,draw
37883,draw
37884,draw
37885,draw
37886,draw
37887,draw
37888,draw
37889,draw
37890,draw
37891,draw
37892,white
37893,draw
37894,draw
37895,draw
37896,draw
37897,draw
37898,draw
37899,draw
37900,draw
37901,draw
37902,draw
37903,draw
37904,draw
37905,draw
37906,draw
37907,draw
37908,white
37909,white
37910,white
37911,draw
37912,draw
37913,white
37914,white
37915,white
37916,white
37917,white
37918,draw
37919,draw
37920,draw
37921,white
37922,white
37923,white
37924,draw
37925,draw
37926,draw
37927,draw
37928,draw
37929,draw
37930,draw
37931,draw
37932,draw
37933,draw
37934,draw
37935,draw
37936,draw
37937,draw
37938,white
37939,draw
37940,draw
37941,draw
37942,draw
37943,draw
37944,draw
37945,draw
37946,draw
37947,draw
37948,draw
37949,draw
37950,draw
37951,draw
37952,draw
37953,draw
37954,draw
37955,draw
37956,white
37957,white
37958,white
37959,white
37960,draw
37961,white
37962,white
37963,white
37964,white
37965,white
37966,white
37967,draw
37968,white
37969,white
37970,white
37971,white
37972,white
37973,draw
37974,draw
37975,draw
37976,white
37977,draw
37978,draw
37979,draw
37980,draw
37981,draw
37982,draw
37983,draw
37984,draw
37985,white
37986,white
37987,white
37988,draw
37989,draw
37990,draw
37991,draw
37992,draw
37993,white
37994,draw
37995,draw
37996,draw
37997,draw
37998,draw
37999,draw
38000,draw
38001,draw
38002,draw
38003,draw
38004,white
38005,white
38006,white
38007,white
38008,white
38009,white
38010,white
38011,white
38012,white
38013,white
38014,white
38015,white
38016,white
38017,white
38018,white
38019,white
38020,white
38021,white
38022,draw
38023,white
38024,white
38025,white
38026,draw
38027,white
38028,draw
38029,draw
38030,white
38031,draw
38032,white
38033,white
38034,white
38035,white
38036,white
38037,draw
38038,draw
38039,draw
38040,white
38041,white
38042,white
38043,draw
38044,draw
38045,draw
38046,draw
38047,draw
38048,white
38049,draw
38050,draw
38051,draw
38052,white
38053,white
38054,white
38055,white
38056,white
38057,white
38058,white
38059,white
38060,white
38061,white
38062,white
38063,white
38064,draw
38065,draw
38066,white
38067,white
38068,white
38069,white
38070,white
38071,draw
38072,white
38073,draw
38074,draw
38075,draw
38076,draw
38077,draw
38078,draw
38079,draw
38080,draw
38081,draw
38082,draw
38083,white
38084,white
38085,white
38086,draw
38087,draw
38088,draw
38089,draw
38090,draw
38091,white
38092,draw
38093,draw
38094,draw
38095,draw
38096,draw
38097,draw
38098,draw
38099,draw
38100,black
38101,white
38102,white
38103,white
38104,white
38105,white
38106,draw
38107,white
38108,white
38109,white
38110,white
38111,white
38112,draw
38113,draw
38114,draw
38115,white
38116,white
38117,white
38118,draw
38119,draw
38120,draw
38121,draw
38122,draw
38123,draw
38124,draw
38125,draw
38126,draw
38127,draw
38128,draw
38129,draw
38130,draw
38131,draw
38132,white
38133,draw
38134,draw
38135,draw
38136,draw
38137,draw
38138,draw
38139,draw
38140,draw
38141,draw
38142,draw
38143,draw
38144,draw
38145,draw
38146,draw
38147,draw
38148,draw
38149,black
38150,white
38151,white
38152,white
38153,white
38154,draw
38155,draw
38156,white
38157,white
38158,white
38159,draw
38160,draw
38161,draw
38162,draw
38163,draw
38164,white
38165,draw
38166,draw
38167,draw
38168,draw
38169,draw
38170,draw
38171,draw
38172,draw
38173,draw
38174,draw
38175,draw
38176,draw
38177,draw
38178,draw
38179,draw
38180,draw
38181,draw
38182,draw
38183,draw
38184,draw
38185,draw
38186,draw
38187,draw
38188,draw
38189,draw
38190,draw
38191,draw
38192,draw
38193,draw
38194,draw
38195,draw
38196,draw
38197,white
38198,white
38199,white
38200,white
38201,draw
38202,draw
38203,draw
38204,white
38205,white
38206,draw
38207,draw
38208,draw
38209,draw
38210,draw
38211,draw
38212,draw
38213,draw
38214,draw
38215,draw
38216,draw
38217,draw
38218,draw
38219,draw
38220,draw
38221,draw
38222,draw
38223,draw
38224,draw
38225,draw
38226,draw
38227,draw
38228,draw
38229,draw
38230,draw
38231,draw
38232,draw
38233,draw
38234,draw
38235,draw
38236,draw
38237,draw
38238,black
38239,draw
38240,draw
38241,draw
38242,draw
38243,black
38244,white
38245,white
38246,white
38247,white
38248,black
38249,draw
38250,draw
38251,white
38252,white
38253,white
38254,draw
38255,draw
38256,draw
38257,draw
38258,white
38259,draw
38260,draw
38261,draw
38262,draw
38263,draw
38264,draw
38265,draw
38266,draw
38267,draw
38268,draw
38269,draw
38270,draw
38271,draw
38272,draw
38273,draw
38274,draw
38275,draw
38276,draw
38277,draw
38278,draw
38279,draw
38280,draw
38281,draw
38282,draw
38283,draw
38284,draw
38285,draw
38286,draw
38287,draw
38288,draw
38289,draw
38290,draw
38291,draw
38292,white
38293,white
38294,white
38295,white
38296,white
38297,black
38298,white
38299,white
38300,white
38301,white
38302,white
38303,draw
38304,draw
38305,white
38306,white
38307,white
38308,draw
38309,draw
38310,draw
38311,draw
38312,draw
38313,draw
38314,draw
38315,draw
38316,draw
38317,draw
38318,draw
38319,draw
38320,draw
38321,draw
38322,white
38323,draw
38324,draw
38325,draw
38326,draw
38327,draw
38328,draw
38329,draw
38330,draw
38331,draw
38332,draw
38333,draw
38334,draw
38335,draw
38336,draw
38337,draw
38338,draw
38339,draw
38340,white
38341,white
38342,white
38343,white
38344,white
38345,white
38346,white
38347,white
38348,white
38349,white
38350,white
38351,white
38352,white
38353,white
38354,white
38355,white
38356,white
38357,draw
38358,draw
38359,draw
38360,white
38361,draw
38362,draw
38363,draw
38364,draw
38365,draw
38366,draw
38367,draw
38368,draw
38369,white
38370,white
38371,white
38372,draw
38373,draw
38374,draw
38375,draw
38376,draw
38377,white
38378,draw
38379,draw
38380,draw
38381,draw
38382,draw
38383,draw
38384,draw
38385,draw
38386,draw
38387,draw
38388,white
38389,white
38390,white
38391,white
38392,white
38393,white
38394,white
38395,white
38396,white
38397,white
38398,white
38399,white
38400,white
38401,white
38402,white
38403,white
38404,white
38405,white
38406,white
38407,white
38408,white
38409,white
38410,draw
38411,white
38412,draw
38413,draw
38414,white
38415,draw
38416,draw
38417,draw
38418,white
38419,white
38420,white
38421,white
38422,white
38423,draw
38424,draw
38425,draw
38426,white
38427,white
38428,white
38429,draw
38430,draw
38431,draw
38432,draw
38433,white
38434,draw
38435,draw
38436,white
38437,white
38438,white
38439,white
38440,white
38441,white
38442,black
38443,white
38444,white
38445,white
38446,white
38447,white
38448,white
38449,draw
38450,white
38451,white
38452,white
38453,white
38454,white
38455,draw
38456,white
38457,draw
38458,draw
38459,draw
38460,draw
38461,draw
38462,draw
38463,draw
38464,draw
38465,draw
38466,draw
38467,white
38468,white
38469,white
38470,draw
38471,draw
38472,draw
38473,draw
38474,draw
38475,white
38476,draw
38477,draw
38478,draw
38479,draw
38480,draw
38481,draw
38482,draw
38483,draw
38484,black
38485,white
38486,white
38487,white
38488,white
38489,white
38490,draw
38491,black
38492,white
38493,white
38494,white
38495,white
38496,white
38497,draw
38498,draw
38499,white
38500,white
38501,white
38502,draw
38503,draw
38504,draw
38505,draw
38506,draw
38507,draw
38508,draw
38509,draw
38510,draw
38511,draw
38512,draw
38513,draw
38514,draw
38515,draw
38516,white
38517,draw
38518,draw
38519,draw
38520,draw
38521,draw
38522,draw
38523,draw
38524,draw
38525,draw
38526,black
38527,draw
38528,draw
38529,draw
38530,draw
38531,black
38532,white
38533,white
38534,white
38535,white
38536,white
38537,white
38538,draw
38539,white
38540,white
38541,white
38542,white
38543,white
38544,draw
38545,draw
38546,draw
38547,white
38548,white
38549,draw
38550,draw
38551,draw
38552,black
38553,draw
38554,black
38555,black
38556,black
38557,black
38558,draw
38559,black
38560,draw
38561,draw
38562,draw
38563,draw
38564,draw
38565,draw
38566,draw
38567,black
38568,draw
38569,draw
38570,draw
38571,draw
38572,draw
38573,black
38574,black
38575,black
38576,draw
38577,draw
38578,black
38579,black
38580,white
38581,white
38582,white
38583,white
38584,white
38585,black
38586,white
38587,white
38588,white
38589,white
38590,white
38591,black
38592,draw
38593,draw
38594,white
38595,white
38596,white
38597,draw
38598,draw
38599,draw
38600,draw
38601,draw
38602,draw
38603,draw
38604,draw
38605,draw
38606,draw
38607,draw
38608,draw
38609,draw
38610,white
38611,draw
38612,draw
38613,draw
38614,draw
38615,draw
38616,draw
38617,draw
38618,draw
38619,draw
38620,draw
38621,draw
38622,black
38623,draw
38624,draw
38625,draw
38626,draw
38627,black
38628,white
38629,white
38630,white
38631,white
38632,white
38633,white
38634,white
38635,white
38636,white
38637,white
38638,white
38639,white
38640,black
38641,white
38642,white
38643,white
38644,white
38645,white
38646,draw
38647,draw
38648,white
38649,draw
38650,draw
38651,draw
38652,draw
38653,draw
38654,draw
38655,draw
38656,draw
38657,white
38658,white
38659,white
38660,draw
38661,draw
38662,draw
38663,draw
38664,draw
38665,white
38666,draw
38667,draw
38668,draw
38669,draw
38670,draw
38671,draw
38672,draw
38673,draw
38674,draw
38675,draw
38676,white
38677,white
38678,white
38679,white
38680,white
38681,white
38682,white
38683,white
38684,white
38685,white
38686,white
38687,white
38688,white
38689,white
38690,white
38691,white
38692,white
38693,white
38694,white
38695,white
38696,white
38697,white
38698,draw
38699,white
38700,draw
38701,draw
38702,white
38703,draw
38704,white
38705,white
38706,white
38707,white
38708,white
38709,draw
38710,draw
38711,draw
38712,white
38713,white
38714,white
38715,draw
38716,draw
38717,draw
38718,draw
38719,draw
38720,white
38721,draw
38722,draw
38723,draw
38724,white
38725,white
38726,white
38727,white
38728,white
38729,white
38730,white
38731,white
38732,white
38733,white
38734,white
38735,white
38736,white
38737,white
38738,white
38739,white
38740,white
38741,white
38742,white
38743,white
38744,white
38745,white
38746,white
38747,white
38748,white
38749,white
38750,white
38751,white
38752,draw
38753,white
38754,white
38755,white
38756,white
38757,white
38758,white
38759,draw
38760,draw
38761,white
38762,white
38763,white
38764,white
38765,white
38766,draw
38767,draw
38768,draw
38769,white
38770,white
38771,draw
38772,white
38773,white
38774,white
38775,white
38776,white
38777,white
38778,white
38779,white
38780,white
38781,white
38782,white
38783,white
38784,white
38785,draw
38786,white
38787,white
38788,white
38789,white
38790,white
38791,draw
38792,black
38793,black
38794,black
38795,black
38796,black
38797,black
38798,black
38799,black
38800,black
38801,draw
38802,white
38803,draw
38804,white
38805,draw
38806,black
38807,black
38808,black
38809,draw
38810,black
38811,draw
38812,black
38813,black
38814,black
38815,black
38816,black
38817,black
38818,black
38819,black
38820,white
38821,white
38822,white
38823,white
38824,white
38825,white
38826,white
38827,white
38828,white
38829,white
38830,white
38831,white
38832,white
38833,white
38834,white
38835,white
38836,white
38837,white
38838,white
38839,white
38840,white
38841,white
38842,white
38843,white
38844,white
38845,white
38846,white
38847,white
38848,white
38849,white
38850,white
38851,white
38852,white
38853,white
38854,draw
38855,white
38856,white
38857,white
38858,white
38859,white
38860,draw
38861,draw
38862,draw
38863,white
38864,white
38865,draw
38866,draw
38867,draw
38868,white
38869,white
38870,white
38871,white
